"id","study_id","sex","race","T_TOCA_breakrule","T_TOCA_harmpro","T_TOCA_breakthg","T_TOCA_takeprop","T_TOCA_fight","T_TOCA_lies","T_TOCA_yell","T_TOCA_stub","T_TOCA_teas","hs"
"SAFE_473","SAFE","female","black",1,0,0,1,1,1,1,1,1,0
"SAFE_486","SAFE","male","black",1,1,1,1,1,1,1,1,1,0
"SAFE_487","SAFE","male","black",1,NA,1,1,1,1,1,0,1,0
"SAFE_490","SAFE","female","black",0,0,0,0,0,0,0,1,0,1
"SAFE_494","SAFE","female","black",1,1,1,0,0,1,1,0,1,1
"SAFE_508","SAFE","male","black",1,0,0,0,1,1,0,1,1,0
"SAFE_516","SAFE","male","black",1,0,0,1,1,0,1,1,1,1
"SAFE_524","SAFE","male","white",0,0,0,0,0,0,0,0,0,0
"SAFE_525","SAFE","male","black",1,1,0,1,1,1,1,1,1,0
"SAFE_539","SAFE","female","black",1,0,0,0,1,0,1,0,1,0
"SAFE_540","SAFE","male","black",0,0,0,0,0,0,0,0,0,0
"SAFE_550","SAFE","female","black",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"SAFE_552","SAFE","male","black",0,0,0,0,0,0,0,0,0,0
"SAFE_557","SAFE","female","black",1,1,1,1,1,1,1,1,0,0
"SAFE_572","SAFE","female","black",1,1,0,0,0,1,0,1,1,0
"SAFE_581","SAFE","male","white",0,1,1,1,1,1,1,0,1,0
"SAFE_588","SAFE","female","black",0,0,0,0,0,0,0,0,0,0
"SAFE_593","SAFE","male","black",1,1,1,1,1,1,1,1,1,0
"SAFE_615","SAFE","female","black",1,0,0,0,0,0,0,0,0,1
"SAFE_628","SAFE","male","black",0,0,0,0,0,0,0,0,0,0
"SAFE_633","SAFE","male","black",1,0,0,0,0,0,0,0,0,0
"SAFE_647","SAFE","female","black",1,0,0,1,0,1,1,1,0,0
"SAFE_648","SAFE","male","black",1,1,1,1,1,1,1,1,1,0
"SAFE_649","SAFE","male","black",1,0,0,1,1,1,1,1,0,0
"SAFE_650","SAFE","male","black",0,0,0,0,0,0,0,0,0,0
"SAFE_651","SAFE","female","black",0,0,0,0,0,0,0,0,0,0
"SAFE_658","SAFE","female","black",1,1,1,1,0,1,1,1,1,1
"SAFE_660","SAFE","male","black",1,0,0,0,0,1,0,0,0,0
"SAFE_669","SAFE","female","black",1,0,0,1,1,1,1,1,1,1
"SAFE_673","SAFE","female","black",1,0,0,0,0,1,1,0,0,0
"SAFE_685","SAFE","male","black",1,0,0,0,0,0,1,0,0,0
"SAFE_686","SAFE","male","black",1,1,1,1,1,1,1,1,1,0
"SAFE_696","SAFE","female","black",1,0,1,1,0,0,0,1,1,0
"SAFE_704","SAFE","female","black",0,0,0,0,0,0,0,0,0,0
"SAFE_707","SAFE","male","black",1,0,0,1,0,1,0,0,0,0
"SAFE_710","SAFE","female","white",0,0,0,0,0,0,0,0,0,0
"SAFE_731","SAFE","female","black",1,0,0,0,0,0,0,0,0,0
"SAFE_732","SAFE","female","black",0,0,0,0,0,0,0,0,0,0
"SAFE_749","SAFE","female","white",0,0,1,1,0,1,0,1,1,0
"SAFE_755","SAFE","female","black",0,0,0,0,0,0,0,0,0,0
"SAFE_763","SAFE","male","black",1,0,0,0,0,0,0,0,0,1
"SAFE_765","SAFE","female","black",1,0,1,1,1,1,1,0,1,0
"SAFE_766","SAFE","female","black",1,0,0,0,0,0,0,1,0,0
"SAFE_783","SAFE","female","black",0,0,0,0,0,0,0,0,0,0
"SAFE_785","SAFE","female","black",1,0,1,1,1,1,0,1,1,0
"SAFE_794","SAFE","male","black",0,0,0,0,0,0,0,0,0,0
"SAFE_801","SAFE","female","black",0,0,0,0,0,0,0,0,0,0
"SAFE_802","SAFE","female","black",1,0,0,0,1,0,0,1,0,1
"SAFE_803","SAFE","female","black",1,1,1,1,1,1,1,1,1,0
"SAFE_804","SAFE","male","black",1,0,1,1,1,0,1,1,1,1
"SAFE_817","SAFE","male","black",1,0,0,0,1,1,0,1,1,0
"SAFE_825","SAFE","male","black",1,0,1,1,1,1,1,0,1,0
"SAFE_834","SAFE","female","black",1,1,1,1,1,1,1,1,1,0
"SAFE_841","SAFE","male","black",1,1,1,1,1,1,1,0,1,0
"SAFE_849","SAFE","male","black",1,0,0,1,1,1,1,1,1,0
"SAFE_862","SAFE","female","black",1,0,1,0,0,1,0,0,0,0
"SAFE_868","SAFE","male","black",1,1,1,1,1,1,1,1,1,0
"SAFE_872","SAFE","male","black",0,0,0,0,0,0,0,0,0,0
"SAFE_880","SAFE","female","black",0,0,0,0,0,0,0,0,0,0
"SAFE_882","SAFE","male","black",0,1,1,1,1,1,1,1,1,0
"SAFE_883","SAFE","male","black",1,0,1,0,1,1,0,1,0,1
"SAFE_885","SAFE","female","black",0,0,0,0,0,0,0,0,0,1
"SAFE_889","SAFE","male","black",0,0,0,0,1,0,0,1,0,0
"SAFE_891","SAFE","female","black",1,1,0,1,1,1,1,1,1,0
"SAFE_906","SAFE","male","black",1,1,1,1,1,1,1,1,1,0
"SAFE_907","SAFE","female","black",1,1,1,1,1,1,1,1,1,0
"SAFE_919","SAFE","female","black",1,1,1,1,1,1,1,1,1,0
"SAFE_923","SAFE","female","black",1,0,0,0,0,0,0,0,0,0
"SAFE_924","SAFE","female","black",1,1,1,1,1,1,1,0,1,0
"SAFE_927","SAFE","male","black",1,1,1,1,1,1,1,1,1,0
"SAFE_943","SAFE","male","white",1,0,1,0,1,1,0,0,1,0
"SAFE_958","SAFE","female","black",0,0,0,0,0,0,0,0,0,0
"SAFE_963","SAFE","male","black",1,1,1,1,1,1,1,1,1,0
"SAFE_972","SAFE","male","white",0,0,0,0,0,0,0,0,0,0
"SAFE_985","SAFE","male","black",0,0,0,0,0,0,0,1,0,0
"SAFE_993","SAFE","female","black",1,0,0,1,1,1,0,0,0,0
"SAFE_994","SAFE","male","black",0,0,0,0,0,0,0,0,0,0
"SAFE_996","SAFE","female","black",0,0,0,0,0,0,0,0,0,0
"V100","LIFT","male","white",1,0,1,0,1,0,1,1,1,1
"V101","LIFT","female","white",0,0,0,0,0,0,0,0,0,1
"V103","LIFT","female","white",1,0,0,1,1,1,1,1,1,1
"V105","LIFT","female","white",1,0,0,0,1,1,1,1,0,1
"V106","LIFT","male","white",1,0,1,0,1,0,1,1,1,1
"V107","LIFT","male","white",0,0,0,0,0,0,0,1,0,1
"V108","LIFT","female","white",1,1,1,0,1,0,1,1,1,1
"V111","LIFT","female","white",1,0,0,0,0,0,0,0,0,1
"V112","LIFT","male","white",1,1,1,0,1,0,1,1,1,1
"V113","LIFT","male","black",1,1,1,1,1,1,1,1,1,0
"V114","LIFT","female","white",1,0,0,0,0,0,0,1,1,1
"V116","LIFT","male","white",0,0,0,0,1,0,1,1,0,1
"V119","LIFT","male","white",1,0,0,0,1,0,1,1,0,1
"V123","LIFT","male","white",1,1,1,1,1,0,1,1,1,1
"V124","LIFT","female","white",1,0,1,0,1,0,1,1,1,1
"V126","LIFT","male","white",1,0,0,0,0,0,0,0,0,1
"V127","LIFT","male","white",1,0,1,0,1,0,1,1,1,1
"V129","LIFT","male","white",1,0,0,0,0,1,0,1,0,1
"V131","LIFT","female","white",0,0,0,0,1,0,1,1,0,1
"V136","LIFT","male","white",1,1,1,1,1,1,1,1,1,1
"V137","LIFT","male","white",1,1,1,1,1,1,1,1,1,1
"V138","LIFT","female","white",0,0,0,0,0,0,0,1,1,1
"V143","LIFT","female","white",1,1,1,1,1,1,1,1,1,1
"V147","LIFT","female","white",1,1,0,0,0,0,1,1,1,1
"V148","LIFT","male","white",1,1,1,1,1,1,1,1,1,1
"V149","LIFT","female","white",1,1,1,1,1,1,1,1,1,1
"V152","LIFT","male","white",0,0,0,0,0,0,0,0,0,1
"V153","LIFT","female","white",0,1,1,1,1,1,1,1,1,1
"V154","LIFT","male","white",1,0,0,0,0,1,0,1,0,0
"V157","LIFT","female","white",0,0,0,0,0,0,0,1,0,1
"V158","LIFT","female","white",0,0,0,0,0,0,0,1,0,1
"V160","LIFT","female","white",0,0,1,0,0,0,0,1,1,1
"V164","LIFT","male","white",0,0,0,0,0,0,0,0,0,1
"V166","LIFT","female","white",0,0,0,0,0,1,0,1,1,1
"V169","LIFT","male","white",0,0,0,0,0,0,0,1,0,1
"V171","LIFT","male","white",0,0,0,0,1,0,0,1,1,1
"V176","LIFT","female","white",0,0,0,0,0,0,0,1,1,1
"V177","LIFT","female","white",1,0,0,0,0,0,0,1,1,1
"V183","LIFT","female","white",0,0,0,0,0,0,0,0,1,1
"V186","LIFT","female","white",1,0,0,0,0,0,0,1,0,1
"V187","LIFT","male","white",1,0,0,0,0,0,1,1,1,1
"V188","LIFT","male","white",1,0,0,0,1,0,0,1,1,1
"V189","LIFT","female","white",0,0,0,0,0,0,0,1,0,1
"V190","LIFT","female","white",0,0,0,0,0,0,0,1,0,1
"V194","LIFT","female","white",1,1,1,1,1,1,1,1,1,0
"V196","LIFT","female","white",1,1,1,1,1,1,1,1,1,1
"V200","LIFT","female","white",1,0,1,0,0,1,0,1,1,1
"V201","LIFT","male","white",1,0,0,0,0,0,1,1,1,1
"V204","LIFT","male","white",0,0,0,0,0,0,0,1,1,1
"V205","LIFT","female","white",1,1,0,0,1,1,1,1,1,1
"V212","LIFT","female","white",0,0,0,0,0,0,0,0,0,0
"V213","LIFT","female","white",0,0,0,0,0,0,0,0,1,1
"V219","LIFT","female","white",0,0,0,1,0,1,0,0,1,1
"V220","LIFT","male","white",0,0,0,0,0,0,0,0,0,1
"V221","LIFT","male","white",0,0,0,0,0,0,0,0,0,1
"V222","LIFT","female","white",0,0,0,0,0,0,0,1,1,1
"V224","LIFT","female","white",0,0,0,0,0,0,0,0,0,1
"V228","LIFT","male","white",1,0,0,1,1,0,1,1,1,1
"V229","LIFT","male","white",1,1,0,1,1,1,1,1,1,1
"V230","LIFT","male","white",1,0,0,1,1,0,0,1,1,1
"V234","LIFT","male","white",1,0,0,0,0,0,0,1,1,1
"V235","LIFT","female","white",0,0,0,0,0,0,0,0,0,0
"V237","LIFT","female","white",0,0,0,0,0,0,0,1,1,1
"V243","LIFT","female","black",0,0,0,0,0,0,0,0,0,1
"V245","LIFT","female","white",0,0,0,0,0,0,0,0,0,1
"V246","LIFT","female","white",0,0,0,0,0,0,0,1,1,1
"V247","LIFT","female","white",0,0,0,0,0,0,0,1,1,1
"V250","LIFT","female","white",0,0,0,0,0,0,0,0,0,1
"V251","LIFT","female","white",0,0,0,0,0,0,0,1,1,1
"V252","LIFT","female","white",1,0,1,1,0,0,0,1,1,1
"V253","LIFT","male","white",0,0,0,0,0,0,0,0,0,0
"V254","LIFT","female","white",1,0,0,0,0,1,0,1,0,1
"V257","LIFT","female","white",0,0,0,0,0,0,0,0,0,1
"V258","LIFT","male","white",1,0,0,0,1,0,0,1,1,1
"V259","LIFT","female","white",0,0,0,0,0,0,0,0,0,1
"V260","LIFT","female","white",0,0,0,0,0,1,0,0,0,1
"V261","LIFT","male","white",0,1,1,1,1,1,1,1,0,1
"V262","LIFT","male","white",0,0,0,0,0,0,0,0,0,1
"V264","LIFT","female","white",1,1,0,0,0,1,0,1,0,0
"V267","LIFT","male","black",1,0,0,0,1,1,0,1,0,1
"V268","LIFT","male","white",0,0,0,1,0,0,0,1,1,1
"V270","LIFT","male","white",0,0,0,0,0,0,0,0,1,1
"V271","LIFT","female","white",1,0,0,0,1,0,0,1,1,1
"V273","LIFT","female","white",0,0,0,0,0,0,0,1,0,1
"V274","LIFT","female","white",1,1,1,0,1,1,1,1,1,1
"V275","LIFT","female","white",0,0,0,0,0,0,0,1,0,0
"V276","LIFT","male","white",1,0,0,0,0,0,0,1,0,1
"V280","LIFT","male","white",0,0,0,0,0,0,0,1,1,1
"V282","LIFT","male","white",1,0,0,1,1,1,1,1,1,1
"V283","LIFT","female","white",0,0,0,0,1,0,1,1,1,1
"V286","LIFT","male","white",1,0,0,0,0,0,0,1,1,1
"V289","LIFT","female","white",0,0,0,0,0,0,0,0,1,1
"V290","LIFT","male","white",1,0,0,0,0,0,0,1,1,1
"V292","LIFT","female","white",1,0,0,0,1,0,1,1,1,1
"V294","LIFT","female","white",1,1,1,1,1,1,1,1,1,1
"V295","LIFT","female","white",0,0,0,0,0,0,0,1,0,1
"V298","LIFT","female","white",1,0,0,0,1,0,1,1,1,0
"V301","LIFT","female","white",0,0,0,0,0,0,1,1,1,0
"V303","LIFT","male","white",1,0,0,0,1,1,1,1,1,1
"V305","LIFT","male","white",0,0,0,0,0,0,0,0,0,0
"V306","LIFT","male","white",0,0,0,0,0,0,0,0,1,1
"V307","LIFT","female","white",1,1,0,1,1,1,1,1,1,1
"V308","LIFT","female","black",0,0,0,0,0,0,0,0,0,1
"V310","LIFT","female","white",1,0,0,0,0,0,1,1,1,0
"V311","LIFT","male","white",1,0,0,0,0,0,0,1,1,1
"V314","LIFT","male","white",0,0,0,0,0,0,0,1,1,1
"V318","LIFT","female","white",0,0,0,0,0,0,1,1,0,1
"V321","LIFT","female","white",0,0,0,0,0,0,0,1,0,1
"V322","LIFT","female","white",0,0,0,0,0,0,0,1,1,1
"V323","LIFT","female","white",1,0,0,0,0,0,0,1,1,1
"V324","LIFT","male","white",1,0,0,0,1,0,1,0,0,1
"V325","LIFT","male","white",0,0,0,0,1,0,1,1,1,1
"V327","LIFT","female","white",1,0,0,0,1,0,1,1,1,1
"V330","LIFT","male","white",0,0,0,0,0,0,0,0,0,1
"V331","LIFT","male","white",1,0,0,0,0,0,0,1,0,1
"V332","LIFT","female","white",1,0,1,0,0,0,0,1,1,0
"V333","LIFT","male","white",0,0,0,0,0,0,0,0,0,1
"V335","LIFT","female","white",0,0,0,0,0,0,0,0,0,1
"V337","LIFT","male","white",1,0,0,0,1,1,1,1,1,1
"V340","LIFT","male","white",0,0,0,0,0,0,0,1,1,0
"V342","LIFT","female","white",0,0,0,0,0,0,0,0,0,1
"V346","LIFT","female","white",0,0,0,0,0,0,0,0,0,1
"V348","LIFT","female","white",1,1,0,1,1,1,1,1,1,1
"V352","LIFT","male","white",1,0,0,0,0,0,0,1,1,0
"V353","LIFT","male","white",0,0,0,0,0,0,0,0,1,1
"V358","LIFT","male","white",1,0,0,1,1,1,1,1,1,1
"V362","LIFT","male","white",1,1,1,1,1,1,1,1,1,0
"V367","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"V368","LIFT","male","white",0,0,0,0,1,0,0,1,0,1
"V369","LIFT","female","white",1,0,0,0,1,0,0,1,1,1
"V374","LIFT","female","white",1,0,1,0,1,0,1,1,1,1
"V377","LIFT","male","white",1,1,1,1,1,1,1,1,1,1
"V378","LIFT","male","white",1,1,1,1,1,1,1,1,1,0
"V380","LIFT","male","white",0,0,0,1,1,1,1,0,1,0
"V381","LIFT","male","black",0,0,0,0,0,0,0,1,0,1
"V500","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V500","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V501","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V501","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V504","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V504","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V505","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V505","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V506","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V506","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V509","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V509","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V510","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V510","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V511","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V511","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V512","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V512","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V513","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V513","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V514","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"V514","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"V517","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V517","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V518","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V518","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V519","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V519","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V520","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"V520","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"V521","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V521","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V522","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V522","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V524","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V524","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V527","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V527","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V528","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V528","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V533","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V533","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V534","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V534","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V535","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V535","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V537","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"V537","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"V539","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V539","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V541","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V541","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V542","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"V542","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"V543","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V543","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V544","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V544","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V546","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V546","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V547","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V547","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V548","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V548","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V549","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V549","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V550","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V550","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V552","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V552","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V554","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V554","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V556","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V556","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V557","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V557","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V558","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V558","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V561","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V561","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V563","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V563","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V567","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"V567","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"V568","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V568","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V572","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V572","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V574","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V574","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V575","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V575","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V578","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V578","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V580","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V580","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V581","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V581","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V582","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V582","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V588","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V588","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V589","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V589","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V591","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V591","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V592","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V592","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V593","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V593","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V594","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V594","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V596","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V596","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V598","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V598","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V599","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V599","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V600","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"V600","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"V602","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V602","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V606","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V606","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V607","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V607","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V609","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V609","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V610","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V610","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V612","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V612","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V616","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V616","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V617","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V617","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V619","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V619","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V620","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V620","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V622","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V622","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V625","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V625","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V631","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V631","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V634","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V634","LIFT","female","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V636","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V636","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V641","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V641","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V644","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V644","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"V646","LIFT","male","white",NA,NA,NA,NA,NA,NA,NA,NA,NA,1
